id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],1,tt14202476,6.9,73,7.226,6
tm1173363,Blippi The Musical,MOVIE,2022,G,60,"['music', 'family']",[],,tt20012146,,,2.219,
tm1002869,Fate: The Winx Saga - The Afterparty,MOVIE,2021,PG-13,50,"['fantasy', 'reality', 'comedy']","['GB', 'IT']",,tt14081914,6.2,72,6.557,8.9
ts287045,Fatma,SHOW,2021,TV-MA,42,"['drama', 'thriller', 'crime']",['TR'],1,tt11961378,7.4,8396,5.689,7.4
tm1001267,Secret Magic Control Agency,MOVIE,2021,,103,"['comedy', 'family', 'fantasy', 'animation']","['RU', 'US']",,tt13932162,6.2,4086,47.669,7.2
ts258321,"Ada Twist, Scientist",SHOW,2021,,28,"['family', 'music', 'animation', 'comedy']",['US'],2,tt13241650,6.8,149,2.807,7
ts342479,Super PupZ,SHOW,2022,TV-Y7,29,"['comedy', 'family', 'fantasy', 'scifi']",['CA'],1,tt18469966,6.6,104,2.232,10
ts300274,Cooking With Paris,SHOW,2021,TV-MA,23,['reality'],['US'],1,tt15036422,5.2,1078,4.578,6.5
ts271726,Go Dog Go,SHOW,2021,TV-Y,24,"['animation', 'family']",['US'],2,tt10687202,7,191,8.592,8.8
tm1218702,Doom of Love,MOVIE,2022,,100,"['romance', 'drama']",['TR'],,tt14369296,4.7,1222,18.35,8.2
tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,,73,['documentation'],['US'],,tt14539726,7.8,2663,7.679,7.6
ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,48,"['comedy', 'drama']",['IN'],1,tt13282662,6.9,6201,3.205,
ts310628,MaveriX,SHOW,2022,TV-G,23,"['drama', 'family', 'sport', 'action']",['AU'],1,tt15373864,5.8,140,9.568,8
tm1142517,The Witcher: Fireplace,MOVIE,2021,,59,[],['US'],,,,,5.05,5.3
ts300456,My Unorthodox Life,SHOW,2021,TV-MA,40,['reality'],['US'],1,tt14398500,5.5,1207,1.772,7
tm1146393,All Hail,MOVIE,2022,,118,"['drama', 'comedy']",['AR'],,tt16427718,5.6,3172,84.966,6.3
ts302714,The Kingdom,SHOW,2021,TV-MA,45,"['crime', 'drama']",['AR'],1,tt15068148,6.5,1366,5.703,7.3
tm1065041,The Seven Deadly Sins: Cursed by Light,MOVIE,2021,PG-13,79,"['animation', 'fantasy', 'action']",['JP'],,tt13884144,6.4,970,470.787,7.9
ts288545,We the People,SHOW,2021,TV-Y7,5,"['animation', 'comedy', 'family', 'music']",['US'],1,tt14770480,3.6,738,1.43,4.5
ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,30,"['animation', 'action', 'comedy', 'family', 'fantasy']","['ES', 'US']",1,tt2386826,7.3,1193,12.989,7.8
ts319464,Storybots Laugh Learn Sing,SHOW,2021,,0,"['family', 'animation']",[],1,tt15717742,,,0.695,
tm1132325,Don,MOVIE,2022,,164,"['romance', 'comedy', 'drama', 'action']",['IN'],,tt10709484,7,6667,2.708,7.1
ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,"['reality', 'romance']",['BR'],1,tt15018224,6.1,445,3.182,6.4
tm1038355,The Last Mercenary,MOVIE,2021,,110,"['action', 'comedy', 'crime', 'thriller']",['FR'],,tt12808182,5.3,8476,108.089,6.6
tm890013,Lulli,MOVIE,2021,,90,"['fantasy', 'comedy', 'romance']",['BR'],,tt16282866,4.8,1452,36.942,5.9
tm1182144,Dancing on Glass,MOVIE,2022,,137,"['drama', 'thriller']",['ES'],,tt14118046,5.5,705,104.044,6.3
tm1102226,"My Brother, My Sister",MOVIE,2021,,110,['drama'],['IT'],,tt13003996,6,957,13.875,6.5
tm1000037,Je suis Karl,MOVIE,2021,R,126,"['drama', 'thriller', 'european', 'romance']","['CZ', 'DE']",,tt9205538,5.4,1077,12.981,5.5
ts297065,Tattoo Redo,SHOW,2021,TV-MA,28,['reality'],['US'],1,tt14956090,5.9,702,3.722,5.6
tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,"['documentation', 'history', 'sport']",['US'],,tt15095938,6.9,946,7.921,7.4
ts285724,2020,SHOW,2021,TV-14,45,"['drama', 'crime', 'thriller']",['LB'],2,tt13377006,7.9,371,1.63,9.5
ts288065,Naomi Osaka,SHOW,2021,TV-14,37,"['documentation', 'sport']",['US'],1,tt11898920,6.2,1301,3.832,7.5
tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy']",['US'],,tt12851396,6.7,4818,88.183,7.8
tm1114205,Amina,MOVIE,2021,PG-13,120,"['war', 'history', 'drama', 'action']",['NG'],,tt15847872,3.8,311,122.546,6.4
ts272515,Dealer,SHOW,2021,TV-MA,41,"['action', 'drama', 'thriller', 'crime']",['FR'],1,tt13702252,6.1,671,3.65,7
ts343404,Mai: A Mother's Rage,SHOW,2022,TV-MA,48,"['drama', 'thriller', 'crime']",['IN'],1,,,,4.327,9.2
tm1073802,Mimi,MOVIE,2021,,132,"['comedy', 'drama']",['IN'],,,,,8.333,7.2
tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,2021,PG,106,"['comedy', 'romance', 'drama', 'family']",['US'],,tt14731142,5.5,5728,39.432,6.9
tm949382,Looop Lapeta,MOVIE,2022,,131,"['romance', 'thriller', 'action', 'comedy', 'crime']",['IN'],,tt8907974,5.2,4327,286.682,6.3
tm1129217,Anonymously Yours,MOVIE,2021,R,101,"['drama', 'romance']",['MX'],,tt16088568,5.7,1718,43.391,7.8
tm1000599,The Last Forest,MOVIE,2021,,74,"['drama', 'documentation']",['BR'],,tt14029622,7.3,425,2.176,7
ts257345,Wild Abandon,SHOW,2022,TV-MA,51,"['drama', 'comedy']",['TR'],1,tt13317478,7.1,4976,2.448,7.6
tm1188819,Rumspringa,MOVIE,2022,,102,"['drama', 'comedy', 'romance']",['DE'],,tt19352286,5.3,822,6.065,5.7
tm1049155,Bordertown: The Mural Murders,MOVIE,2021,,107,"['crime', 'drama']",['FI'],,tt15393650,6.2,2219,69.693,6.7
ts291150,Soil,SHOW,2021,TV-MA,48,"['comedy', 'drama']",['BE'],1,tt14319674,7.1,710,2.744,8
ts320183,Single’s Inferno,SHOW,2021,TV-PG,61,['reality'],['KR'],2,tt16283666,7.1,1608,4.016,8.3
ts315144,The Creature Cases,SHOW,2022,TV-Y,29,"['animation', 'comedy', 'family', 'action']",['US'],1,tt15527326,8.5,88,21.913,7
ts309235,Christmas Flow,SHOW,2021,TV-MA,50,"['romance', 'comedy', 'music']",['FR'],1,tt15340790,5.7,728,7.289,6.9
ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,48,['drama'],['JO'],2,tt10183912,7.3,5863,12.219,7.4
ts346034,Blood Sisters,SHOW,2022,TV-MA,57,"['drama', 'crime', 'thriller']","['US', 'NG']",1,tt19398068,5,867,6.182,8.7
tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,,89,['documentation'],['DE'],,tt11188850,7.7,933,1.129,7.3
ts226392,Sexify,SHOW,2021,TV-MA,44,"['comedy', 'drama']",['PL'],1,tt14315542,6.5,5052,11.407,7.6
tm1187638,Ronny Chieng: Speakeasy,MOVIE,2022,,60,"['comedy', 'documentation']",['US'],,tt18830896,6.3,1146,3.056,6.2
ts287941,Racket Boys,SHOW,2021,TV-14,71,"['family', 'drama', 'comedy', 'sport']",['KR'],1,tt14482414,4,27566,6.51,8.7
tm1001108,Biggie: I Got a Story to Tell,MOVIE,2021,R,97,"['documentation', 'music']",['US'],,tt14058484,6.8,5028,8.292,7.2
ts320407,The Future Diary,SHOW,2021,TV-PG,34,"['reality', 'romance']",['JP'],2,tt15567380,6.8,129,2.677,8.5
ts288540,Ray,SHOW,2021,TV-MA,59,"['drama', 'thriller', 'crime']",['IN'],1,tt14160660,7.1,8795,5.791,6.8
tm475430,Super Me,MOVIE,2021,,102,"['action', 'drama', 'fantasy', 'scifi']",['CN'],,tt10097544,5.8,1605,41.515,7.7
tm1125844,The Whole Truth,MOVIE,2021,R,125,"['drama', 'horror', 'thriller']",['TH'],,tt15850662,5.1,3323,149.152,6.3
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,,68,"['comedy', 'music']",['US'],,tt15763882,5.2,1647,5.159,7.2
ts356275,Johnny Test,SHOW,2021,TV-Y,14,"['comedy', 'animation', 'family', 'scifi', 'action']",['US'],2,tt15061770,6.4,355,5.835,7.5
tm980657,The Soul,MOVIE,2021,,130,"['scifi', 'thriller', 'drama']","['TW', 'CN']",,tt13598976,6.6,2791,5.521,7.2
ts311887,New World,SHOW,2021,,69,['reality'],['KR'],1,,,,1.762,7
ts273461,Word of Honor,SHOW,2021,TV-14,43,"['action', 'scifi', 'thriller', 'drama']",['CN'],1,,,,14.258,8.7
ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,"['romance', 'comedy', 'drama', 'fantasy']",['MX'],2,tt11937732,7.2,1812,63.194,7.5
tm1201453,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",MOVIE,2022,,87,['documentation'],[],,tt15227100,6.9,35,2.73,7.2
tm993790,40 Love,MOVIE,2021,R,98,['comedy'],"['MX', 'US']",,,,,1.92,3
ts288472,You Are My Spring,SHOW,2021,,69,"['drama', 'romance', 'thriller', 'fantasy']",['KR'],1,tt14169816,7.4,597,3.911,8.1
tm919869,And Tomorrow the Entire World,MOVIE,2021,,111,"['romance', 'crime', 'drama']","['FR', 'DE']",,tt7716120,6,3172,6.581,5.7
tm1022912,One,MOVIE,2021,,150,"['drama', 'thriller']",['IN'],,tt11286552,6.5,2672,2.237,6.5
ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,35,"['documentation', 'music']",['US'],1,tt14465966,7.1,120,0.736,7
ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,"['comedy', 'romance']",['IN'],1,tt18274188,6.7,1680,6.09,6.4
ts282155,Zero,SHOW,2021,TV-MA,24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",['IT'],1,tt10619486,5.6,1302,6.765,7.6
ts188861,Battle Kitty,SHOW,2022,TV-Y7,33,"['animation', 'fantasy', 'scifi', 'action', 'comedy', 'family']",['US'],1,tt10050740,6.3,123,1.639,8
tm454879,Major Grom: Plague Doctor,MOVIE,2021,,136,"['action', 'crime']",['RU'],,tt7601480,6.3,11939,170.53,6.7
ts279953,Law School,SHOW,2021,,65,"['crime', 'drama', 'thriller']",['KR'],1,tt13885336,8,2161,8.117,8.2
tm421437,Anne+,MOVIE,2021,,94,['drama'],['NL'],,tt15420598,6,1425,7.986,6
tm1025318,Ajeeb Daastaans,MOVIE,2021,,142,"['drama', 'romance']",['IN'],,tt14091818,6.7,5743,5.751,6.8
ts316965,Ridley Jones,SHOW,2021,TV-Y,28,"['animation', 'comedy', 'family', 'fantasy']",['US'],3,tt13351440,4.6,232,9.494,8
ts270807,"Hello, Me!",SHOW,2021,,62,"['comedy', 'drama', 'scifi', 'fantasy', 'romance']",['KR'],1,tt13670090,7.2,582,8.511,7.5
ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,29,"['comedy', 'drama']",['MX'],1,tt15101964,6.2,342,3.012,7.3
tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,118,"['action', 'fantasy']","['NZ', 'HK']",,tt7587604,4.7,2146,165.339,6.4
ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,"['drama', 'romance']",['JP'],1,tt15410190,6.1,907,27.937,6.5
tm1080406,"Barbie: Big City, Big Dreams",MOVIE,2021,,62,"['animation', 'music', 'family']",['US'],,tt15053428,5.7,305,105.001,7.022
tm1001095,Roohi,MOVIE,2021,,134,"['comedy', 'horror']",['IN'],,tt10098288,4.3,10025,3.119,4.9
ts345779,Barbie: It Takes Two,SHOW,2022,TV-G,21,"['comedy', 'family', 'animation']",['US'],1,tt19178656,6.3,33,10.972,8.3
ts282214,Let's Fight Ghost,SHOW,2021,TV-14,65,"['drama', 'thriller', 'action', 'fantasy', 'horror', 'romance']",['TH'],1,tt14168868,6.7,108,4.859,9
ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,"['comedy', 'drama', 'romance']","['MA', 'SA', 'TN', 'EG', 'LB']",1,tt18253682,5.6,94,3.344,6
ts14520,Action Pack,SHOW,2022,TV-Y,28,"['family', 'action', 'animation', 'fantasy', 'scifi', 'comedy']",['US'],2,tt15527308,6.3,86,5.8,8.2
tm985550,Crazy About Her,MOVIE,2021,,102,"['romance', 'comedy']",['ES'],,tt11698630,6.6,5435,27.193,7.2
tm992279,Confessions of an Invisible Girl,MOVIE,2021,,91,"['comedy', 'drama']",['BR'],,tt15204288,5.2,1051,43.041,6.9
ts326029,Savage Rhythm,SHOW,2022,TV-MA,38,"['drama', 'music']",['CO'],1,tt17076336,6.3,28,82.74,7.7
tm998033,Doctor,MOVIE,2021,,150,"['action', 'comedy', 'thriller', 'crime']",['IN'],,tt11374902,7.5,15385,3.878,6.7
tm1178876,Battle: Freestyle,MOVIE,2022,,88,"['drama', 'music', 'romance']",['NO'],,tt13350858,4.3,382,88.676,5.2
tm1115800,Theo Von: Regular People,MOVIE,2021,,61,['comedy'],['US'],,tt15579188,5.1,827,3.436,7
ts330132,800 Meters,SHOW,2022,TV-MA,53,"['documentation', 'crime']",['ES'],1,tt13323170,6.9,560,2.177,5
tm975741,Octonauts: The Ring of Fire,MOVIE,2021,G,72,['animation'],"['CN', 'GB']",,tt13779166,6.4,137,5.576,6.8
tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,97,['comedy'],[],,tt13935770,7.1,341,1.4,
tm1120937,Montford: The Chickasaw Rancher,MOVIE,2021,,96,"['western', 'drama', 'history']",['US'],,tt6704894,6.6,719,4.098,6
tm859256,Red,MOVIE,2021,,146,"['thriller', 'crime', 'drama']",['IN'],,,,,4.828,7.8
ts297763,Myth and Mogul: John DeLorean,SHOW,2021,TV-14,44,"['documentation', 'crime']",['US'],1,tt14968268,6.8,1056,3.793,6.9
ts61384,My Love: Six Stories of True Love,SHOW,2021,TV-PG,70,"['reality', 'romance', 'documentation']",['US'],1,tt14267526,7.5,291,1.265,5
ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,"['comedy', 'crime']",['IT'],1,tt16745502,6.8,964,2.556,7.1
tm989672,Creating The Queen's Gambit,MOVIE,2021,PG-13,14,['documentation'],['US'],,tt13818410,6.9,609,10.374,8
tm1024062,Nayattu,MOVIE,2021,,124,"['thriller', 'drama', 'crime']",['IN'],,tt11604676,8.1,7040,2.432,7.7
ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,TV-Y7,25,"['action', 'scifi']",['US'],1,,,,8.346,8.1
tm1198504,Ghost in the Shell: SAC_2045 Sustainable War,MOVIE,2021,R,118,"['action', 'scifi', 'animation']",['JP'],,,,,6.36,6.9
tm1143258,Hey! Sinamika,MOVIE,2022,,150,"['drama', 'romance']",['IN'],,tt11953194,6,3246,3.755,6.9
ts272092,Canine Intervention,SHOW,2021,TV-14,36,"['documentation', 'reality']",['US'],1,tt13932598,6.5,892,5.511,7
tm1200703,Christina P: Mom Genes,MOVIE,2022,,62,"['comedy', 'documentation']",[],,tt19724012,5.8,605,2.244,6.8
tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,84,"['documentation', 'crime']",['GB'],,tt15085784,6.3,3301,5.426,6.2
tm1031186,Heroes: Silence and Rock & Roll,MOVIE,2021,,94,"['documentation', 'music']",['ES'],,tt14354838,7.5,668,14.086,8.6
ts287741,"Fresh, Fried & Crispy",SHOW,2021,TV-PG,25,"['documentation', 'reality']",['US'],1,tt14644428,6.2,631,2.407,7.8
tm1237253,My Little Pony: A New Generation: Sing-Along,MOVIE,2022,,90,[],[],,,,,,
ts288832,I Heart Arlo,SHOW,2021,TV-Y7,15,"['animation', 'comedy', 'family']",['US'],1,tt13573450,6.9,216,3.874,8.2
tm1082359,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,,63,['comedy'],['GB'],,tt15091640,6.1,632,2.353,6.6
tm1040688,Three Songs for Benazir,MOVIE,2021,,22,['drama'],['AF'],,tt14608922,7.7,,3.333,6.4
tm985712,"Strip Down, Rise Up",MOVIE,2021,R,112,['documentation'],['US'],,tt13787118,5.2,656,15.961,7
ts301964,Revelations: The Masters of the Universe: Revelation Aftershow,SHOW,2021,TV-PG,25,"['action', 'animation']",['US'],1,,,,1.38,2
tm1027712,This Little Love of Mine,MOVIE,2021,G,91,"['romance', 'comedy']",['AU'],,tt12546872,5.3,2514,12.97,6.2
tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,"['fantasy', 'thriller', 'animation', 'action']",['JP'],,tt14837960,5.5,830,39.563,5.8
tm1065788,Last Summer,MOVIE,2021,,101,"['drama', 'romance']",['TR'],,tt13067004,6.3,2878,33.733,5.9
ts296201,Elize Matsunaga: Once Upon a Crime,SHOW,2021,TV-MA,49,"['crime', 'documentation']",['BR'],1,tt14856998,5.9,2152,5.124,6.4
ts297058,The Snitch Cartel: Origins,SHOW,2021,TV-MA,47,"['crime', 'drama']",['CO'],1,tt14417802,5.6,189,243.02,7.8
tm1162608,40 Years Young,MOVIE,2022,,81,['comedy'],['MX'],,tt16969906,4.3,461,143.507,6.1
tm979182,Red Dot,MOVIE,2021,,86,"['thriller', 'horror', 'drama']",['SE'],,tt11307814,5.5,13322,54.3,5.9
ts282840,Worn Stories,SHOW,2021,TV-MA,30,['documentation'],['US'],1,tt14177168,6.7,313,2.484,7
ts268220,The Houseboat,SHOW,2021,,36,['documentation'],['DE'],1,,,,2.119,7
ts306135,"Vendetta: Truth, Lies and The Mafia",SHOW,2021,TV-MA,0,"['documentation', 'crime', 'thriller']",[],1,tt14216574,6.7,232,1.405,6.6
ts268103,Reflection of You,SHOW,2021,,72,['drama'],['KR'],1,,,,4.899,7.4
ts352881,DI4RI,SHOW,2022,,28,['family'],['IT'],1,tt20449034,7.3,26,1.556,3.8
tm1070032,Black Island,MOVIE,2021,,105,"['thriller', 'drama']",['DE'],,tt12881516,5.2,2788,62.875,6
ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,"['reality', 'romance']",['BR'],1,tt14902484,5.4,457,8.147,7.1
tm1152224,Love Tactics,MOVIE,2022,,97,"['comedy', 'romance']",['TR'],,tt14486678,5.2,3774,56.074,6.9
tm1217689,Yuri Marçal: Honest Mistake,MOVIE,2022,,59,"['comedy', 'documentation']",[],,tt20597344,6.1,41,1.967,7.5
ts72196,Swap Shop,SHOW,2021,TV-14,30,['reality'],['US'],2,tt15674202,6.6,355,1.554,6.7
ts307981,Scaredy Cats,SHOW,2021,TV-G,29,"['scifi', 'family', 'fantasy', 'comedy']",['US'],1,tt15387774,6.2,349,7.585,6.9
tm1074621,Bridgerton - The Afterparty,MOVIE,2021,,38,[],['US'],,,,,,
ts188367,Bombay Begums,SHOW,2021,TV-MA,49,['drama'],['IN'],1,tt10238792,5.2,4884,2.475,8.3
tm990983,Paper Lives,MOVIE,2021,,96,['drama'],['TR'],,tt13045890,6.6,12034,21.221,8.2
tm1094069,The Women and the Murderer,MOVIE,2021,PG-13,92,"['documentation', 'crime']",['FR'],,tt15216504,6.4,1237,9.08,6.2
tm1037704,Resort to Love,MOVIE,2021,PG,101,"['romance', 'comedy']",['US'],,tt12929990,5.7,5771,42.837,7.3
tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,,93,['documentation'],['US'],,tt12439210,7.8,258,1.788,7.3
tm1165118,UFO,MOVIE,2022,,109,"['drama', 'romance', 'documentation']",['TR'],,tt14369286,4.7,784,31.008,5.9
tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'thriller', 'horror', 'drama']",['ES'],,tt9845564,6.2,19201,49.755,6.4
ts331654,Pedal to Metal,SHOW,2022,TV-MA,0,"['drama', 'action', 'thriller', 'crime']",['MX'],1,tt18568732,7.7,59,5.668,6.6
ts283614,Haunted: Latin America,SHOW,2021,TV-14,34,"['horror', 'reality']",['MX'],1,tt14164238,5.3,579,71.946,7.3
tm960430,Child of Kamiari Month,MOVIE,2021,,99,"['fantasy', 'animation', 'drama', 'family']",['JP'],,tt13057626,5.8,751,6.608,6.3
tm954297,The Secret Diary of an Exchange Student,MOVIE,2021,,96,"['comedy', 'romance']",['BR'],,tt11594766,5.3,890,6.139,6.6
tm1107848,Making Malinche: A Documentary by Nacho Cano,MOVIE,2021,,89,"['documentation', 'music']",[],,tt15478968,5.1,34,1.557,
ts319460,Russell Howard: Lubricant,SHOW,2021,,63,['comedy'],['GB'],1,tt16146342,7.1,828,1.546,5.3
tm997608,Hate by Dani Rovira,MOVIE,2021,PG-13,82,['comedy'],['ES'],,tt13323128,6.7,422,11.023,7.4
ts287853,Coyotes,SHOW,2021,,45,['drama'],"['BE', 'LU']",1,tt13847924,5.2,308,4.707,6.8
tm950360,The Yin Yang Master,MOVIE,2021,,113,"['romance', 'drama']",['CN'],,,,,20.188,6.8
ts288064,Somos.,SHOW,2021,TV-MA,52,"['drama', 'crime', 'history']",['MX'],1,tt14719590,7.1,1138,25.704,7.7
ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,36,"['reality', 'romance']",['MX'],1,tt15251764,5.4,284,12.408,7.3
ts304690,Remember You,SHOW,2021,TV-MA,67,"['action', 'drama', 'crime', 'romance']",['TH'],1,tt15344082,7.5,78,3.202,7
tm1107912,American Girl,MOVIE,2021,,101,"['drama', 'family']",['TW'],,tt15620158,7.1,1221,2.57,6.6
tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,"['thriller', 'action', 'crime', 'drama']",['IN'],,tt10340562,6.6,11591,,
tm1001619,Man in Love,MOVIE,2021,,115,"['romance', 'drama']",['TW'],,tt14428606,6.9,1744,3.611,7.3
tm1025493,Dasvi,MOVIE,2022,,125,"['comedy', 'drama']",['IN'],,tt14107554,7.4,21050,3.327,5.7
tm1087383,JJ+E,MOVIE,2021,,90,"['drama', 'romance']",['SE'],,tt12299824,5.3,1724,31.532,5.4
tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,,8,['documentation'],['IT'],,tt10666438,7.1,10,2.118,6.4
tm983722,Prime Time,MOVIE,2021,R,93,"['thriller', 'drama']",['PL'],,tt11460976,5.2,1796,19.187,5.1
tm886188,Caught by a Wave,MOVIE,2021,,99,"['romance', 'drama', 'sport']",['IT'],,tt12013758,5.7,1289,24.706,6.7
tm1101878,Honey Girls,MOVIE,2021,PG,90,"['family', 'music', 'comedy']",['US'],,tt11847606,4.7,173,4.527,5.1
tm1183542,Mishan Impossible,MOVIE,2022,,129,"['thriller', 'comedy', 'drama', 'action']",['IN'],,tt14999738,6.8,691,2.884,7.2
ts229537,The New Adventures of Oggy,SHOW,2021,TV-Y,22,"['comedy', 'family', 'action', 'animation']",['US'],1,tt11194006,6.6,40,3.219,
tm960145,Spoiled Brats,MOVIE,2021,,95,['comedy'],['FR'],,tt13079150,6.1,5688,74.388,6.3
ts267062,Jiva!,SHOW,2021,TV-MA,41,['drama'],['ZA'],1,tt12564616,5.5,267,13.142,7.8
ts254956,So Not Worth It,SHOW,2021,,32,"['drama', 'comedy']",['KR'],1,,,,24.656,8
tm810657,Uppena,MOVIE,2021,,147,['drama'],['IN'],,,,,4.709,6.3
tm876083,Xtreme,MOVIE,2021,,111,"['action', 'crime', 'drama', 'thriller', 'fantasy']",['ES'],,tt11658120,5.8,4351,31.451,6.6
ts305732,Metal Shop Masters,SHOW,2021,TV-MA,33,['reality'],['US'],1,tt15216520,5.7,561,2.822,6.3
ts313902,Your Life is a Joke,SHOW,2021,TV-MA,37,"['comedy', 'documentation']",['DE'],1,tt15663868,5.4,87,0.76,3
tm1102856,The Four of Us,MOVIE,2021,,88,"['romance', 'drama', 'comedy']",['DE'],,tt15360916,5.3,1036,15.115,5.5
ts302653,Light the Night,SHOW,2021,TV-MA,59,"['drama', 'crime', 'thriller']",['TW'],3,tt15808044,7.4,1054,17.328,8.9
tm462311,Latte and the Magic Waterstone,MOVIE,2022,,82,"['animation', 'comedy', 'family', 'european']","['BE', 'DE']",,tt9038290,5.6,955,33.97,6.4
tm855340,Thalaivii,MOVIE,2021,G,153,['drama'],['IN'],,tt10152736,5.9,30621,2.301,5
ts326955,The Fame Game,SHOW,2022,,44,['drama'],['IN'],1,,,,3.551,7
tm1000185,Squared Love,MOVIE,2021,,102,"['comedy', 'romance']",['PL'],,tt13846542,5.1,3158,14.92,6.1
tm1030283,Why Did You Kill Me?,MOVIE,2021,R,83,"['crime', 'documentation']",['US'],,tt14318430,5.6,4175,14.666,6.2
tm1040337,Security,MOVIE,2021,,118,['thriller'],['IT'],,tt11892916,4.9,1989,25.561,5.7
ts306188,Motel Makeover,SHOW,2021,,30,['reality'],['CA'],1,tt15128558,4.9,720,1.425,5
tm1039422,Nail Bomber: Manhunt,MOVIE,2021,,72,"['crime', 'history', 'documentation']",['GB'],,tt12939812,6.3,2142,9.516,6.6
ts308516,"Young, Famous & African",SHOW,2022,TV-MA,43,['reality'],['ZA'],1,tt15302054,4.4,417,5.222,9.3
ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,"['drama', 'family', 'music']",['ES'],1,tt12379170,5.9,131,5.03,8.4
tm1006127,Arlo the Alligator Boy,MOVIE,2021,,90,"['animation', 'comedy', 'family']",['US'],,tt13454122,6.4,1105,17.89,6.9
ts317064,Where Is Marta?,SHOW,2021,,63,"['crime', 'documentation']",['ES'],1,tt15796898,6.8,1267,2.99,7.4
tm1196455,The Photographer: Murder in Pinamar,MOVIE,2022,,105,"['documentation', 'crime']",['AR'],,tt19731714,6.7,494,49.939,7.2
tm990972,The Last Paradiso,MOVIE,2021,,107,"['drama', 'romance']",['IT'],,tt11428926,5.6,1350,16.792,5.9
ts232506,50M2,SHOW,2021,TV-MA,49,"['comedy', 'drama', 'thriller', 'crime']",['TR'],1,tt11617848,6.9,5645,7.607,7.5
tm1074622,Cobra Kai - The Afterparty,MOVIE,2021,,34,[],['US'],,,,,1.4,
ts330289,Smother-In-Law,SHOW,2022,TV-MA,25,['comedy'],['BR'],1,tt15353358,4.2,130,2.507,9.4
tm1063013,The Father Who Moves Mountains,MOVIE,2021,PG-13,108,"['thriller', 'drama']","['SE', 'RO']",,tt8886670,5.5,3472,19.955,6
tm996040,Forever Out of My League,MOVIE,2022,,104,"['romance', 'comedy', 'drama']",['IT'],,tt14362698,5.3,463,61.008,5.7
tm945283,Hand Rolled Cigarette,MOVIE,2021,,100,['thriller'],['HK'],,,,,3.191,5.3
tm1075596,Monster Hunter: Legends of the Guild,MOVIE,2021,PG-13,58,"['fantasy', 'animation', 'action']",['US'],,,,,16.28,5.7
ts311958,The Hungry and the Hairy,SHOW,2021,TV-14,63,['reality'],['KR'],1,tt16088530,7.5,243,3.132,8
tm979688,Homunculus,MOVIE,2021,,119,"['thriller', 'drama', 'fantasy']",['JP'],,tt14404280,5.5,2749,14.111,5.88
tm1033803,Searching for Sheela,MOVIE,2021,,58,"['documentation', 'crime']",['IN'],,tt14167424,4.3,1360,5.135,5.9
ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,"['crime', 'documentation']",['BR'],1,tt15233856,6.5,826,1.812,7.8
